variable,group,value
CensusTract8048.05,min60,7.470072566
CensusTract202,min60,7.468763528
CensusTract8042.02,min60,7.256673274
CensusTract8047.01,min60,7.937077787
CensusTract8036.05,min60,7.666424273
CensusTract1302,min60,6.965076603
CensusTract8043.06,min60,7.257020932
CensusTract204,min60,7.594881412
CensusTract802.02,min60,7.221810209
CensusTract2402,min60,7.733233666
CensusTract8241.05,min60,7.663351021
CensusTract6118,min60,7.613254495
CensusTract8299.01,min60,7.705964741
CensusTract602,min60,7.609407691
CensusTract2212,min60,7.763924371
CensusTract8265,min60,7.763082514
CensusTract8253.02,min60,7.67242994
CensusTract8241.07,min60,7.761720109
CensusTract8302.02,min60,7.688599054
CensusTract612,min60,7.684240473
CensusTract8082,min60,7.598870665
CensusTract302,min60,7.9683428
CensusTract303,min60,7.9683428
CensusTract304,min60,7.688382034
CensusTract309,min60,7.67396252
CensusTract310,min60,7.78939306
CensusTract8236.03,min60,7.769475146
CensusTract8224,min60,7.802180045
CensusTract8157.02,min60,7.779473482
CensusTract6006,min60,7.950440753
CensusTract8179,min60,7.924255882
CensusTract8119,min60,7.97982486
CensusTract4206,min60,7.983194891
CensusTract1101,min60,7.986975273
CensusTract314,min60,7.980291976
CensusTract409,min60,7.9805262
CensusTract502,min60,7.98290412
CensusTract503,min60,7.831374968
CensusTract8116,min60,7.830927825
CensusTract8186,min60,7.970766254
CensusTract8048.07,min60,7.963795095
CensusTract8018,min60,7.841139079
CensusTract8004,min60,7.667706161
CensusTract717,min60,7.761939924
CensusTract318,min60,7.761939924
CensusTract8190,min60,7.971590661
CensusTract8245.06,min60,7.971590661
CensusTract8239.03,min60,7.933544307
CensusTract8157.01,min60,7.971590661
CensusTract8029,min60,7.9805262
CensusTract317,min60,7.980291976
CensusTract6104,min60,7.9805262
CensusTract6714,min60,7.58832316
CensusTract506,min60,7.794668747
CensusTract505,min60,7.855956364
CensusTract8239.04,min60,7.811469755
CensusTract8201.03,min60,7.876319139
CensusTract8058.01,min60,7.58832316
CensusTract716,min60,7.700851665
CensusTract8285.05,min60,7.862802746
CensusTract8300.04,min60,7.89927834
CensusTract8285.03,min60,7.862802746
CensusTract8020.02,min60,7.87250502
CensusTract8262.02,min60,7.90165626
CensusTract4904,min60,7.922989019
CensusTract8184.01,min60,7.923265285
CensusTract8016.05,min60,7.905623332
CensusTract8007,min60,7.882225131
CensusTract623,min60,7.911480794
CensusTract8231.02,min60,7.807346725
CensusTract6304,min60,7.863030339
CensusTract101,min60,7.867164144
CensusTract8228.02,min60,7.765524318
CensusTract8279.02,min60,7.86862845
CensusTract8299.02,min60,7.645243026
CensusTract8084,min60,7.377169379
CensusTract6806,min60,7.290672361
CensusTract8030.10,min60,7.47663591
CensusTract8045.05,min60,7.504713945
CensusTract8046.06,min60,7.401340129
CensusTract8047.12,min60,7.458383548
CensusTract8078,min60,7.386458746
CensusTract8111,min60,7.418282714
CensusTract305,min60,7.465112122
CensusTract8288.01,min60,7.480538848
CensusTract8205.01,min60,7.512224677
CensusTract8147,min60,7.505143941
CensusTract8191,min60,7.452432429
CensusTract7705,min60,7.512735337
CensusTract205,min60,7.594573785
CensusTract813,min60,7.685971879
CensusTract810,min60,7.61010085
CensusTract1301,min60,7.58832316
CensusTract1702,min60,7.990079318
CensusTract1703,min60,7.981546053
CensusTract1704,min60,7.986150865
CensusTract1705,min60,7.986831456
CensusTract1706,min60,7.983194891
CensusTract1707,min60,7.984916085
CensusTract1708,min60,7.977156169
CensusTract2514,min60,7.987294005
CensusTract2603,min60,7.984916085
CensusTract2605,min60,7.977156169
CensusTract2606,min60,7.977503327
CensusTract2607,min60,8.102356105
CensusTract2608,min60,7.988343619
CensusTract507,min60,7.978738032
CensusTract509,min60,7.984643178
CensusTract510,min60,7.978738032
CensusTract511,min60,8.09796622
CensusTract512,min60,8.097054427
CensusTract1709,min60,8.102356105
CensusTract1710,min60,8.102356105
CensusTract1711,min60,7.992733504
CensusTract1801,min60,8.102356105
CensusTract1901,min60,7.992457238
CensusTract2222,min60,7.992733504
CensusTract2225,min60,8.102356105
CensusTract2226,min60,8.102356105
CensusTract2515,min60,7.992733504
CensusTract2516,min60,7.992733504
CensusTract2517,min60,8.102356105
CensusTract2518,min60,8.102356105
CensusTract2519,min60,8.102356105
CensusTract2520,min60,8.102356105
CensusTract1303,min60,8.102356105
CensusTract1902,min60,8.102356105
CensusTract1903,min60,8.102356105
CensusTract1908,min60,8.102356105
CensusTract2601,min60,8.102356105
CensusTract2602,min60,8.102356105
CensusTract5301,min60,8.102356105
CensusTract618,min60,8.102356105
CensusTract8282.01,min60,8.102356105
CensusTract8250,min60,8.102356105
CensusTract8243,min60,8.102356105
CensusTract8246.01,min60,8.102356105
CensusTract8185,min60,8.102356105
CensusTract8234,min60,8.102356105
CensusTract8215,min60,8.102356105
CensusTract4102,min60,8.102356105
CensusTract8036.06,min60,8.102356105
CensusTract2229,min60,8.098412891
CensusTract2410,min60,8.088764619
CensusTract8254,min60,8.102356105
CensusTract8300.05,min60,8.102356105
CensusTract8245.05,min60,8.102356105
CensusTract8248,min60,8.102356105
CensusTract8036.08,min60,8.102356105
CensusTract1909,min60,8.102356105
CensusTract1912,min60,8.102356105
CensusTract2001,min60,8.102356105
CensusTract2002,min60,8.102356105
CensusTract2003,min60,8.102356105
CensusTract2227,min60,8.102356105
CensusTract2301,min60,8.102356105
CensusTract2302,min60,8.102356105
CensusTract2303,min60,8.102356105
CensusTract2304,min60,8.102356105
CensusTract2305,min60,8.102356105
CensusTract3511,min60,8.102356105
CensusTract8275,min60,8.102356105
CensusTract8076,min60,8.102356105
CensusTract8042.01,min60,8.09796622
CensusTract8262.01,min60,8.102356105
CensusTract8230.01,min60,8.102356105
CensusTract8202.01,min60,8.102356105
CensusTract8202.02,min60,8.102356105
CensusTract6117,min60,8.102356105
CensusTract5502,min60,8.102356105
CensusTract8197,min60,8.102356105
CensusTract3005,min60,8.102356105
CensusTract8161,min60,8.102356105
CensusTract8187,min60,8.102356105
CensusTract8173,min60,8.102356105
CensusTract3815,min60,8.102356105
CensusTract4205,min60,8.102356105
CensusTract8115,min60,8.102356105
CensusTract815,min60,8.102356105
CensusTract816,min60,8.102356105
CensusTract817,min60,8.102356105
CensusTract818,min60,8.102356105
CensusTract819,min60,8.102356105
CensusTract2228,min60,8.102356105
CensusTract508,min60,8.102356105
CensusTract2101,min60,8.102356105
CensusTract2104,min60,8.102356105
CensusTract2307,min60,8.102356105
CensusTract2308,min60,8.102356105
CensusTract2309,min60,8.102356105
CensusTract8205.02,min60,8.102356105
CensusTract8209.01,min60,8.102356105
CensusTract8232,min60,8.102356105
CensusTract8233.04,min60,8.102356105
CensusTract8207,min60,8.102356105
CensusTract8226.02,min60,8.102356105
CensusTract6705,min60,8.102356105
CensusTract8201.04,min60,8.102356105
CensusTract5808,min60,8.102356105
CensusTract8051.09,min60,8.102356105
CensusTract8118,min60,8.102356105
CensusTract3807,min60,8.102356105
CensusTract7703,min60,8.102356105
CensusTract8046.03,min60,8.102356105
CensusTract1201,min60,8.102356105
CensusTract2306,min60,8.102356105
CensusTract2423,min60,8.102356105
CensusTract2422,min60,8.102356105
CensusTract321,min60,8.102356105
CensusTract8283,min60,8.102356105
CensusTract8249,min60,8.077718195
CensusTract8278.01,min60,8.102356105
CensusTract8015,min60,8.088764619
CensusTract8060.02,min60,8.102356105
CensusTract8117.01,min60,8.102356105
CensusTract8238.03,min60,8.077718195
CensusTract8208,min60,8.077718195
CensusTract3008,min60,8.102356105
CensusTract609,min60,8.055013411
CensusTract610,min60,8.076585394
CensusTract2107,min60,8.050700901
CensusTract8175,min60,8.076886701
CensusTract8183,min60,8.031879318
CensusTract2916,min60,7.909329164
CensusTract4004,min60,7.87597916
CensusTract8165,min60,7.744473028
CensusTract8057.01,min60,7.726367905
CensusTract8048.03,min60,7.725113176
CensusTract1911,min60,7.725113176
CensusTract8041.05,min60,7.07867637
CensusTract8047.05,min60,7.716322242
CensusTract8036.03,min60,7.870531426
CensusTract8201.01,min60,7.802241743
CensusTract622,min60,7.704034626
CensusTract6112,min60,7.87597916
CensusTract3009,min60,8.052757714
CensusTract611,min60,7.888450768
CensusTract615,min60,8.031879318
CensusTract620,min60,7.831010876
CensusTract621,min60,7.866303509
CensusTract8238.01,min60,8.088764619
CensusTract8279.01,min60,7.923312347
CensusTract8295,min60,7.661887003
CensusTract902,min60,7.552133409
CensusTract901,min60,7.808473029
CensusTract8291,min60,7.56800699
CensusTract8245.03,min60,7.576163455
CensusTract8241.06,min60,7.385496252
CensusTract8016.08,min60,8.076596393
CensusTract8059.01,min60,7.811513025
CensusTract8264.01,min60,7.367143381
CensusTract2604,min60,7.788131747
CensusTract8041.02,min60,7.74651619
CensusTract3515,min60,7.515075968
CensusTract8112,min60,7.59510652
CensusTract7708,min60,7.547320494
CensusTract8026.05,min60,7.71174157
CensusTract8043.05,min60,7.744719164
CensusTract8038,min60,7.721624403
CensusTract2108,min60,7.370004673
CensusTract2109,min60,7.471003184
CensusTract8039.01,min60,7.275570805
CensusTract8016.01,min60,7.303726055
CensusTract8036.10,min60,7.866735598
CensusTract8009,min60,8.098412891
CensusTract811,min60,8.098412891
CensusTract630,min60,7.925815641
CensusTract2412,min60,7.465227862
CensusTract312,min60,7.823699943
CensusTract625,min60,7.761725929
CensusTract626,min60,7.788131747
CensusTract627,min60,7.619509932
CensusTract628,min60,7.150459292
CensusTract629,min60,7.248698542
CensusTract624,min60,7.395265225
CensusTract631,min60,7.213750394
CensusTract632,min60,7.647344822
CensusTract634,min60,7.136530129
CensusTract903,min60,7.071763123
CensusTract8370,min60,6.773187885
CensusTract8045.08,min60,6.646799707
CensusTract7709.01,min60,6.663032413
CensusTract8324,min60,6.684238423
CensusTract8329,min60,6.684238423
CensusTract8403,min60,7.100933141
CensusTract8238.05,min60,7.119079611
CensusTract8386,min60,6.254647993
CensusTract8396,min60,5.507909449
CensusTract8349,min60,6.005757192
CensusTract306.03,min60,6.585111801
CensusTract8322,min60,6.47634318
CensusTract8367,min60,6.363335193
CensusTract8368,min60,7.373127225
CensusTract8366,min60,7.471141303
CensusTract8330,min60,7.100933141
CensusTract8425,min60,6.74801761
CensusTract8418,min60,6.365339326
CensusTract8428,min60,6.355701157
CensusTract8438,min60,7.438380522
CensusTract8410,min60,7.396733218
CensusTract8365,min60,7.380827323
CensusTract8439,min60,7.487640827
CensusTract8342,min60,7.863567333
CensusTract8422,min60,7.111664618
CensusTract8380,min60,7.087753332
CensusTract107.02,min60,6.989996147
CensusTract105.03,min60,6.841449571
CensusTract105.02,min60,6.312632811
CensusTract107.01,min60,5.974279526
CensusTract209.02,min60,5.9976342
CensusTract203.02,min60,6.890625407
CensusTract206.01,min60,6.826723834
CensusTract203.01,min60,6.698860936
CensusTract7608.03,min60,6.604312445
CensusTract5305.01,min60,7.15351232
CensusTract5305.03,min60,6.977585512
CensusTract6503.01,min60,7.436397357
CensusTract6503.02,min60,7.304379714
CensusTract5305.02,min60,7.325210223
CensusTract8036.11,min60,6.937263692
CensusTract8313,min60,6.916485319
CensusTract8314,min60,6.587809139
CensusTract8404,min60,7.231685088
CensusTract8424,min60,6.585284373
CensusTract8321,min60,7.23734891
CensusTract208.02,min60,7.177650623
CensusTract207.02,min60,7.630587584
CensusTract208.01,min60,7.628038702
CensusTract402.02,min60,7.363328001
CensusTract402.01,min60,7.025577267
CensusTract404.02,min60,7.030879298
CensusTract315.01,min60,7.020435004
CensusTract812.01,min60,7.159698502
CensusTract633.01,min60,7.711796169
CensusTract4909.01,min60,7.353982933
CensusTract4909.02,min60,7.111808021
CensusTract3018.01,min60,7.111808021
CensusTract7003.01,min60,6.921769696
CensusTract3017.02,min60,6.995270378
CensusTract7004.01,min60,7.203202181
CensusTract8036.12,min60,7.015410556
CensusTract8037.02,min60,7.118141585
CensusTract8047.13,min60,7.063064832
CensusTract8043.09,min60,7.089426985
CensusTract8045.10,min60,7.291383375
CensusTract8371,min60,6.927453287
CensusTract8374,min60,6.789675129
CensusTract8378,min60,6.598088613
CensusTract8373,min60,6.449509737
CensusTract8415,min60,6.448484366
CensusTract8387,min60,6.188730138
CensusTract1505.01,min60,6.933700146
CensusTract1504.01,min60,6.694357146
CensusTract1505.02,min60,6.346476943
CensusTract1105.02,min60,7.004050661
CensusTract1504.02,min60,6.80539151
CensusTract1403.02,min60,6.561623225
CensusTract1403.01,min60,6.561623225
CensusTract7003.02,min60,6.138018954
CensusTract5805.01,min60,6.130170274
CensusTract5805.02,min60,6.732295445
CensusTract7302.01,min60,6.732295445
CensusTract3018.02,min60,6.957794022
CensusTract4401.01,min60,6.996610288
CensusTract3017.01,min60,6.732295445
CensusTract8045.09,min60,6.732295445
CensusTract8045.11,min60,6.732295445
CensusTract8046.09,min60,6.593701643
CensusTract8046.08,min60,6.559543436
CensusTract8062.02,min60,6.732295445
CensusTract8391,min60,6.732295445
CensusTract8331,min60,5.537523754
CensusTract8381,min60,5.537523754
CensusTract8333,min60,5.537523754
CensusTract8382,min60,6.559543436
CensusTract1407.02,min60,6.559543436
CensusTract1406.02,min60,6.559543436
CensusTract1407.01,min60,6.660422612
CensusTract1605.02,min60,7.091219797
CensusTract1606.02,min60,6.660422612
CensusTract1510.02,min60,6.129727847
CensusTract1510.01,min60,6.129727847
CensusTract1904.02,min60,6.129727847
CensusTract4313.01,min60,5.537523754
CensusTract4313.02,min60,5.537523754
CensusTract4603.02,min60,5.537523754
CensusTract4603.01,min60,6.129727847
CensusTract7005.01,min60,5.537523754
CensusTract7005.02,min60,5.537523754
CensusTract2106.01,min60,5.537523754
CensusTract8123.02,min60,5.537523754
CensusTract8128.02,min60,5.537523754
CensusTract8128.01,min60,8.077718195
CensusTract8123.01,min60,7.879762544
CensusTract8138.02,min60,7.923265285
CensusTract8137.01,min60,8.032887886
CensusTract8206.03,min60,8.102356105
CensusTract8411,min60,8.102356105
CensusTract8402,min60,8.102356105
CensusTract8413,min60,8.102356105
CensusTract8407,min60,8.102356105
CensusTract8416,min60,8.102356105
CensusTract8417,min60,7.982359769
CensusTract1906.02,min60,7.984916085
CensusTract1904.01,min60,8.102356105
CensusTract1907.02,min60,7.922679628
CensusTract1913.02,min60,8.102356105
CensusTract1906.01,min60,8.102356105
CensusTract1913.01,min60,8.099108243
CensusTract2004.02,min60,8.102356105
CensusTract2004.01,min60,8.102356105
CensusTract2209.02,min60,8.102356105
CensusTract2105.01,min60,8.102356105
CensusTract1606.01,min60,8.102356105
CensusTract619.01,min60,8.102356105
CensusTract8408,min60,8.102356105
CensusTract307.03,min60,8.102356105
CensusTract814.03,min60,8.102356105
CensusTract307.02,min60,7.869398002
CensusTract4401.02,min60,8.033170973
CensusTract4402.02,min60,8.031720358
CensusTract8241.13,min60,7.859337236
CensusTract8253.04,min60,8.033170973
CensusTract8300.08,min60,8.077416889
CensusTract8030.12,min60,8.087465031
CensusTract8026.07,min60,8.077416889
CensusTract8414,min60,8.071434687
CensusTract8305,min60,8.033170973
CensusTract8401,min60,7.875432654
CensusTract8392,min60,8.030356222
CensusTract8355,min60,8.076886701
CensusTract8044.04,min60,8.101357824
CensusTract8048.04,min60,8.101056517
CensusTract306.04,min60,8.101056517
CensusTract315.02,min60,8.101056517
CensusTract814.02,min60,8.087465031
CensusTract802.01,min60,8.087465031
CensusTract7608.02,min60,8.053372463
CensusTract1406.01,min60,8.055574451
CensusTract701.02,min60,8.073584323
CensusTract2105.02,min60,8.087465031
CensusTract8002,min60,8.102356105
CensusTract5401.02,min60,8.102356105
CensusTract7004.02,min60,8.102356105
CensusTract8301,min60,8.102356105
CensusTract8302.01,min60,8.102356105
CensusTract8303,min60,8.102356105
CensusTract8304,min60,8.102356105
CensusTract8127,min60,8.102356105
CensusTract308,min60,8.102356105
CensusTract311,min60,8.102356105
CensusTract8117.02,min60,8.102356105
CensusTract8121,min60,8.102356105
CensusTract8218,min60,8.102356105
CensusTract8219,min60,8.102356105
CensusTract8220,min60,8.102356105
CensusTract8221.01,min60,7.730331101
